id,actor_1_gender,actor_2_gender,actor_3_gender,actor_1_name,actor_2_name,actor_3_name,director_gender,director_name
109,2,1,2,Zbigniew Zamachowski,Julie Delpy,Janusz Gajos,2,Krzysztof Kieślowski
159185,0,0,2,Ning Jing,Wu Gang,Janusz Gajos,2,He Ping
36357,2,2,2,Leslie Nielsen,Christopher Lloyd,Matt McCoy,2,Fred Gerber
92769,1,2,2,Darlanne Fluegel,James Brolin,Martin Neufeld,2,George Mihalka
28033,2,1,2,Al Franken,Laura San Giacomo,Vincent D'Onofrio,2,Harold Ramis
22586,1,2,2,Michelle Nicastro,Jack Palance,Howard McGillin,2,Richard Rich
14334,0,0,2,Jeni Courtney,Eileen Colgan,Mick Lally,2,John Sayles
2636,2,1,2,Sylvester Stallone,Sharon Stone,James Woods,2,Luis Llosa
2164,2,2,2,Kurt Russell,James Spader,Jaye Davidson,2,Roland Emmerich
11395,2,2,1,Tim Allen,Judge Reinhold,Wendy Crewson,2,John Pasquin
278,2,2,2,Tim Robbins,Morgan Freeman,Bob Gunton,2,Frank Darabont
9905,1,2,2,Kerry Fox,Christopher Eccleston,Ewan McGregor,2,Danny Boyle
87078,2,2,1,Dennis Haysbert,Michael Harris,Mel Harris,2,Scott McGehee
12527,2,2,0,Jorge Perugorría,Vladimir Cruz,Mirta Ibarra,0,Tomás Gutiérrez Alea
20306,2,2,1,Kevin Spacey,Frank Whaley,Michelle Forbes,2,George Huang
36614,2,2,1,Jack Thompson,John Polson,Deborah Kennedy,2,Kevin Dowling
27993,2,1,2,Matt Frewer,Valerie Mahaffey,Lawrence Dane,2,Kelly Makin
31439,2,1,2,Ge You,Gong Li,Niu Ben,2,Zhang Yimou
9067,1,2,1,Lori Petty,Ice-T,Naomi Watts,1,Rachel Talalay
9059,2,2,1,Billy Zane,William Sadler,Jada Pinkett Smith,2,Ernest R. Dickerson
193,2,2,2,Patrick Stewart,Jonathan Frakes,Brent Spiner,2,David Carson
25066,2,2,2,Clarence Williams III,Corbin Bernsen,David Alan Grier,2,Rusty Cundieff
46797,2,1,1,Willem Dafoe,Miranda Richardson,Rosemary Harris,2,Brian Gilbert
12122,2,1,1,Christopher Reeve,Kirstie Alley,Linda Kozlowski,2,John Carpenter
11381,2,2,2,Chris Farley,David Spade,Brian Dennehy,2,Peter Segal
32636,2,1,2,Wallace Shawn,Julianne Moore,Larry Pine,2,Louis Malle
36141,2,1,2,Peter Gallagher,Alison Elliott,William Fichtner,2,Steven Soderbergh
95963,2,2,2,Allen Payne,Eddie Griffin,Joe Morton,2,Preston A. Whitmore II
1587,2,2,1,Johnny Depp,Leonardo DiCaprio,Juliette Lewis,2,Lasse Hallström
9271,2,2,1,Denzel Washington,Russell Crowe,Kelly Lynch,0,Brett Leonard
2064,1,2,2,Sandra Bullock,Bill Pullman,Peter Gallagher,2,Jon Turteltaub
19855,2,2,1,Elijah Wood,Kevin Costner,Mare Winningham,2,Jon Avnet
60855,1,2,1,Sandra Oh,Stephen Chang,Alannah Ong,0,Mina Shum
236,1,2,1,Toni Collette,Bill Hunter,Rachel Griffiths,2,P.J. Hogan
48287,1,1,1,Schuyler Fisk,Bre Blair,Rachael Leigh Cook,1,Melanie Mayron
3049,2,1,1,Jim Carrey,Sean Young,Courteney Cox,2,Tom Shadyac
2759,2,2,2,Terence Stamp,Hugo Weaving,Guy Pearce,2,Stephan Elliott
12635,2,2,1,Stephen Dorff,Ian Hart,Sheryl Lee,2,Iain Softley
10497,2,1,1,Hugh Grant,Kristin Scott Thomas,Emmanuelle Seigner,2,Roman Polanski
11382,2,1,1,John Cusack,Dianne Wiest,Jennifer Tilly,2,Woody Allen
9331,2,2,1,Harrison Ford,Willem Dafoe,Anne Archer,2,Phillip Noyce
10731,1,2,1,Susan Sarandon,Tommy Lee Jones,Mary-Louise Parker,2,Joel Schumacher
10464,1,2,1,Whoopi Goldberg,Ray Liotta,Tina Majorino,1,Jessie Nelson
34152,1,2,2,Alfre Woodard,Delroy Lindo,David Patrick Kelly,2,Spike Lee
9495,2,1,2,Brandon Lee,Rochelle Davis,Ernie Hudson,2,Alex Proyas
29973,2,2,1,Tommy Lee Jones,Robert Wuhl,Lolita Davidovich,2,Ron Shelton
888,2,1,2,John Goodman,Elizabeth Perkins,Rick Moranis,2,Brian Levant
13,2,1,2,Tom Hanks,Robin Wright,Gary Sinise,2,Robert Zemeckis
712,2,1,2,Hugh Grant,Andie MacDowell,James Fleet,2,Mike Newell
16295,2,1,2,Omar Epps,Kristy Swanson,Michael Rapaport,2,John Singleton
48992,1,2,0,Lauren Vélez,Jon Seda,Tomas Melly,1,Darnell Martin
10879,2,2,2,Nick Nolte,Saul Rubinek,James Rebhorn,2,Charles Shyer
10660,2,1,1,Nicolas Cage,Bridget Fonda,Rosie Perez,0,Andrew Bergman
10714,2,2,1,Jason Scott Lee,Cary Elwes,Lena Headey,2,Stephen Sommers
41647,1,1,0,Leni Riefenstahl,Marlene Dietrich,Walter Frentz,0,Ray Müller
8587,2,2,0,Jonathan Taylor Thomas,Matthew Broderick,James Earl Jones,2,Roger Allers
1689,2,1,2,Keanu Reeves,Bridget Fonda,Chris Isaak,2,Bernardo Bertolucci
11596,1,2,2,Heather Langenkamp,Robert Englund,Miko Hughes,2,Wes Craven
854,2,1,1,Jim Carrey,Cameron Diaz,Nancy Fish,2,Chuck Russell
9359,2,1,2,Mel Gibson,Jodie Foster,James Garner,2,Richard Donner
23333,1,2,2,Jennifer Jason Leigh,Campbell Scott,Matthew Broderick,2,Alan Rudolph
36593,2,1,2,Leslie Nielsen,Priscilla Presley,George Kennedy,2,Peter Segal
12280,2,2,1,Michael Keaton,Robert Duvall,Glenn Close,2,Ron Howard
2788,1,2,1,Winona Ryder,Ben Stiller,Janeane Garofalo,2,Ben Stiller
10427,2,2,1,Nicolas Cage,Dennis Hopper,Lara Flynn Boyle,2,John Dahl
11011,2,2,2,Macaulay Culkin,John Larroquette,Edward Herrmann,2,Donald Petrie
49803,1,2,2,Susan Sarandon,Nick Stahl,Sam Shepard,2,Robert Allan Ackerman
8987,1,2,2,Meryl Streep,David Strathairn,Kevin Bacon,2,Curtis Hanson
1637,2,2,1,Keanu Reeves,Dennis Hopper,Sandra Bullock,2,Jan de Bont
15128,2,1,2,Michael Keaton,Geena Davis,Christopher Reeve,2,Ron Underwood
8831,2,1,2,Jean-Claude Van Damme,Mia Sara,Ron Silver,2,Peter Hyams
36955,2,1,2,Arnold Schwarzenegger,Jamie Lee Curtis,Tom Arnold,2,James Cameron
10449,2,1,1,Andy García,Meg Ryan,Ellen Burstyn,0,Luis Mandoki
10395,2,2,2,Jack Nicholson,Christopher Plummer,James Spader,2,Mike Nichols
12160,2,2,2,Kevin Costner,Dennis Quaid,Gene Hackman,2,Lawrence Kasdan
40480,2,1,2,Laurence Fishburne,Ellen Barkin,Frank Langella,2,Damian Harris
52038,0,1,2,Albert Finney,Brenda Fricker,Michael Gambon,2,Suri Krishnamma
29444,2,1,2,Stephen Dorff,Reese Witherspoon,Jake Busey,2,Jefery Levy
26352,2,2,1,Keenen Ivory Wayans,Charles S. Dutton,Jada Pinkett Smith,2,Keenen Ivory Wayans
39953,0,0,0,James Andrews,Mary Beth Aylesworth,Mike Barbour,2,Robert Lee King
41580,2,1,2,Gérard Depardieu,Fanny Ardant,Fabrice Luchini,0,Yves Angelo
315,0,1,0,Tura Satana,Haji,Lori Williams,0,Russ Meyer
22067,2,1,2,Allen Payne,Jada Pinkett Smith,Bokeem Woodbine,2,Doug McHenry
18242,0,0,2,Nick Upton,Deborah Collard,Frank Passingham,2,Dave Borthwick
11667,2,2,1,Jean-Claude Van Damme,Raúl Juliá,Ming-Na Wen,2,Steven E. de Souza
32502,2,2,1,Michael J. Fox,Jason Priestley,Kimberly Williams-Paisley,2,Wallace Wolodarsky
267188,2,2,1,Michael A. Nickles,Adam Ant,Heather Graham,2,Michael A. Nickles
28732,0,2,2,Steve Alden,David Arquette,Stephen Baldwin,2,Paul Warner
75555,2,1,1,Eddie Bowz,Heather Medway,Ann Turkel,0,Vincent Robert
42981,2,1,1,Eddie Bowz,Heather Medway,Ann Turkel,2,Theodore Thomas
278939,1,2,2,Эрика Элениак,William McNamara,Michael Lerner,0,Lucas Platt
291731,1,2,1,Blythe Danner,Frank Whaley,Sheryl Lee,0,Ross Kagan Marks
226229,2,1,2,Edward James Olmos,Sean Young,James Andronica,0,Paul Williams
203119,2,2,2,Robert Wuhl,Tom Selleck,Joe Piscopo,2,Robert Wuhl
172923,2,2,1,Damián Alcázar,Pedro Armendáriz Jr.,Dolores Heredia,2,Roberto Sneider
316098,2,2,1,Roscoe Lee Browne,Pedro Armendáriz Jr.,Dolores Heredia,0,Jack Baxter
8011,2,2,1,Christopher Lambert,Mario Van Peebles,Deborah Kara Unger,2,Andrew Morahan
171857,2,2,1,Nicholas Turturro,Anthony DeSando,Libby Langdon,2,Michael Corrente
2654,2,1,2,Sam Neill,Julie Carmen,Jürgen Prochnow,2,John Carpenter
18069,2,2,1,Luke Perry,Stephen Baldwin,Cynthia Geary,2,John G. Avildsen
19092,2,2,2,Duane Martin,Tupac Amaru Shakur,Bernie Mac,2,Jeff Pollack
2758,2,1,2,Raúl Juliá,Anjelica Huston,Christopher Lloyd,2,Barry Sonnenfeld
38129,2,1,2,Martin Lawrence,Anjelica Huston,Christopher Lloyd,2,Thomas Schlamme
10436,2,1,1,Daniel Day-Lewis,Michelle Pfeiffer,Winona Ryder,2,Martin Scorsese
13595,2,2,2,Brendan Fraser,Steve Buscemi,Adam Sandler,2,Michael Lehmann
46094,2,0,1,Kevin Bacon,Charles Gitonga Maina,Yolanda Vazquez,2,Paul Michael Glaser
9409,2,2,0,Richard Dreyfuss,Emilio Estevez,Rosie O'Donnell,2,John Badham
11853,1,1,1,Madeleine Stowe,Mary Stuart Masterson,Andie MacDowell,2,Jonathan Kaplan
16771,2,2,1,Taylor Nichols,Chris Eigeman,Mira Sorvino,2,Whit Stillman
46924,2,0,0,Robin Williams,Maudie Johnson,Max Johnson,2,Bill Forsyth
11041,2,2,1,Jim Varney,Diedrich Bader,Эрика Элениак,0,Penelope Spheeris
306,2,2,2,Eddie Murphy,Judge Reinhold,Héctor Elizondo,2,John Landis
14522,2,2,2,Alan Cumming,Sean Bean,David Thewlis,1,Caroline Thompson
26203,1,2,2,Madeleine Stowe,Aidan Quinn,James Remar,2,Michael Apted
178,2,2,1,Jeff Bridges,Tommy Lee Jones,Suzy Amis,2,Stephen Hopkins
19819,2,2,1,Nick Nolte,Shaquille O'Neal,Mary McDonnell,0,William Friedkin
57834,1,2,2,Jessica Lange,Tommy Lee Jones,Powers Boothe,2,Tony Richardson
4722,1,2,2,Gabrielle Anwar,Terry Kinney,Billy Wirth,2,Abel Ferrara
18215,2,1,2,Julian Sands,Sherilyn Fenn,Bill Paxton,1,Jennifer Chambers Lynch
1607,2,2,2,Robert De Niro,Chazz Palminteri,Lillo Brancato,2,Robert De Niro
26391,2,2,2,Chris Elliott,Ritch Brinkley,James Gammon,2,Adam Resnick
117553,2,2,2,Jason Priestley,Gabriel Olds,Jerry O'Connell,2,John Whitesell
6075,2,2,1,Al Pacino,Sean Penn,Penelope Ann Miller,2,Brian De Palma
11310,2,2,2,Billy Crystal,Daniel Stern,Jon Lovitz,2,Paul Weiland
18658,2,1,0,Dana Carvey,Valeria Golino,James Earl Jones,2,Mick Jackson
9350,2,2,2,Sylvester Stallone,John Lithgow,Michael Rooker,2,Renny Harlin
9612,2,2,1,Robert Knott,Dan Aykroyd,Jane Curtin,2,Steve Barron
2124,2,0,2,Bruce Willis,Jane March,Rubén Blades,2,Richard Rush
26261,2,2,1,Chevy Chase,Jack Palance,Dianne Wiest,2,Michael Ritchie
19176,2,2,2,Woody Harrelson,Kiefer Sutherland,Dylan McDermott,2,Gregg Champion
49299,2,1,2,Harvey Keitel,Madonna,James Russo,2,Abel Ferrara
11566,2,1,2,Kevin Kline,Sigourney Weaver,Frank Langella,2,Ivan Reitman
9571,2,2,1,Jason London,Rory Cochrane,Wiley Wiggins,2,Richard Linklater
9739,2,2,1,Sylvester Stallone,Wesley Snipes,Sandra Bullock,2,Marco Brambilla
24257,2,2,1,Sylvester Stallone,Wesley Snipes,Sandra Bullock,2,Bruce Brown
34444,1,0,2,Uma Thurman,Lorraine Bracco,Pat Morita,2,Gus Van Sant
26141,2,1,1,Armand Assante,Sherilyn Fenn,Kate Nelligan,2,Carl Reiner
10997,2,1,0,Leslie Cheung,Gong Li,Zhang Fengyi,2,Chen Kaige
50463,1,1,2,Harley Jane Kozak,Elizabeth McGovern,Bill Pullman,2,Donald Petrie
10443,2,1,1,Jeff Bridges,Isabella Rossellini,Rosie Perez,2,Peter Weir
20239,2,2,2,Larry B. Scott,Mark Christopher Lawrence,Rusty Cundieff,2,Rusty Cundieff
16297,2,2,1,Joe Pesci,Brendan Fraser,Moira Kelly,2,Alek Keshishian
18551,1,2,2,Meg Ryan,Dennis Quaid,James Caan,2,Steve Kloves
25440,0,2,1,Mia Farrow,Jim Broadbent,Natasha Richardson,2,John Irvin
9024,2,1,2,Michael J. Fox,Gabrielle Anwar,Anthony Higgins,2,Barry Sonnenfeld
37233,2,1,2,Tom Cruise,Jeanne Tripplehorn,Gene Hackman,2,Sydney Pollack
1634,2,1,2,Jason James Richter,Lori Petty,August Schellenberg,0,Simon Wincer
13815,2,2,2,Sean Nelson,Giancarlo Esposito,Samuel L. Jackson,2,Boaz Yakin
5503,2,2,1,Harrison Ford,Tommy Lee Jones,Sela Ward,2,Andrew Davis
35588,2,2,2,Jason Patric,Wes Studi,Gene Hackman,2,Walter Hill
2087,2,1,2,Alec Baldwin,Kim Basinger,Michael Madsen,2,Roger Donaldson
41579,2,2,1,Macaulay Culkin,Ted Danson,Glenne Headly,2,Howard Deutch
18620,1,0,0,Guinevere Turner,V.S. Brodie,T. Wendy McMillan,1,Rose Troche
41006,2,2,2,Colin Friels,Sean Connery,John Lithgow,2,Bruce Beresford
4916,1,0,1,Rebecca De Mornay,Don Johnson,Dana Ivey,2,Sidney Lumet
2019,2,2,2,Jean-Claude Van Damme,Arnold Vosloo,Lance Henriksen,2,John Woo
31642,2,2,2,Tommy Lee Jones,Robert John Burke,Timothy Carhart,2,Oliver Stone
9255,2,2,1,Charlie Sheen,Lloyd Bridges,Valeria Golino,2,Jim Abrahams
26271,1,1,1,Dana Delany,Kim Cattrall,Cynthia Stevenson,0,Julianna Lavin
10612,2,1,2,Hugh Grant,Tara Fitzgerald,Colm Meaney,2,Christopher Monger
2259,1,1,2,Meryl Streep,Glenn Close,Jeremy Irons,2,Bille August
16097,2,2,2,Bernie Mac,Chris Tucker,Christopher Reid,2,Eric Meza
11934,2,1,2,Tim Robbins,Jennifer Jason Leigh,Paul Newman,0,Joel Coen
106143,2,2,2,Nick Nolte,Woody Harrelson,Albert Brooks,2,James L. Brooks
12475,2,2,1,Pauly Shore,Andy Dick,Lori Petty,2,"Daniel Petrie, Jr."
9386,2,1,2,Clint Eastwood,Rene Russo,John Malkovich,2,Wolfgang Petersen
7984,2,2,1,Daniel Day-Lewis,Pete Postlethwaite,Emma Thompson,2,Jim Sheridan
59930,2,2,1,Larenz Tate,Joe Morton,Suzzanne Douglas,2,Matty Rich
15765,1,2,1,Angela Bassett,Laurence Fishburne,Vanessa Bell Calloway,2,Brian Gibson
31643,2,2,1,Joe Pesci,Christian Slater,Victoria Abril,2,Barry Levinson
6,2,2,2,Emilio Estevez,Cuba Gooding Jr.,Denis Leary,2,Stephen Hopkins
329,2,1,2,Sam Neill,Laura Dern,Jeff Goldblum,2,Steven Spielberg
10909,2,2,1,Brad Pitt,David Duchovny,Juliette Lewis,2,Dominic Sena
507,2,1,2,Eric Stoltz,Julie Delpy,Jean-Hugues Anglade,2,Roger Avary
34024,2,0,1,Jesse Bradford,Jeroen Krabbé,Lisa Eichhorn,2,Steven Soderbergh
29918,2,1,2,Tom Guiry,Helen Slater,Jon Tenney,2,Daniel Petrie
9593,2,2,2,Arnold Schwarzenegger,F. Murray Abraham,Art Carney,2,John McTiernan
42580,2,1,2,Michael J. Fox,Christina Vidal,Nathan Lane,2,James Lapine
22317,2,1,2,Paul Hogan,Beverly D'Angelo,Cuba Gooding Jr.,0,Simon Wincer
1413,2,2,1,Jeremy Irons,John Lone,Barbara Sukowa,2,David Cronenberg
12121,1,2,1,Whoopi Goldberg,Ted Danson,Nia Long,2,Richard Benjamin
2246,2,1,2,Alec Baldwin,Nicole Kidman,Bill Pullman,2,Harold Becker
10502,2,2,1,Mel Gibson,Nick Stahl,Margaret Whitton,2,Mel Gibson
10440,2,1,2,Woody Allen,Diane Keaton,Jerry Adler,2,Woody Allen
9516,2,2,2,Tyrin Turner,Larenz Tate,Glenn Plummer,2,Albert Hughes
2320,2,2,1,Kurt Russell,Steven Seagal,Halle Berry,2,Stuart Baird
5879,0,2,0,Eiko Matsuda,Tatsuya Fuji,Aoi Nakajima,2,Nagisa Ōshima
83718,1,2,0,Karen Sillas,Tom Noonan,Aoi Nakajima,2,Tom Noonan
11971,2,2,2,Kenneth Branagh,Richard Briers,Michael Keaton,2,Kenneth Branagh
2625,2,1,1,Richard Gere,Lena Olin,Anne Bancroft,2,Mike Figgis
31911,2,1,1,Matt Dillon,Annabella Sciorra,Mary-Louise Parker,2,Anthony Minghella
788,2,1,2,Robin Williams,Sally Field,Pierce Brosnan,2,Chris Columbus
21450,2,1,1,David Thewlis,Lesley Sharp,Katrin Cartlidge,2,Mike Leigh
11231,2,1,2,Pat Morita,Hilary Swank,Michael Ironside,2,Christopher Cain
41588,2,1,0,Peter Weller,Judy Davis,Patrick Bauchau,2,Michael Tolkin
10447,2,2,2,Ray Liotta,Lance Henriksen,Stuart Wilson,2,Martin Campbell
31586,2,2,1,Elijah Wood,Jason Alexander,Julia Louis-Dreyfus,2,Rob Reiner
9300,1,2,2,Tilda Swinton,Billy Zane,Lothaire Bluteau,1,Sally Potter
9559,2,2,1,Kevin Costner,Clint Eastwood,Laura Dern,2,Clint Eastwood
9800,2,2,2,Tom Hanks,Denzel Washington,Jason Robards,2,Jonathan Demme
713,1,2,2,Holly Hunter,Harvey Keitel,Sam Neill,1,Jane Campion
8291,1,2,1,Janet Jackson,Tupac Amaru Shakur,Regina King,2,John Singleton
18133,2,1,2,James Caan,Halle Berry,Omar Epps,2,David S. Ward
25557,2,2,1,Donald Sutherland,Eric Thal,Julie Warner,2,Stuart Orme
22588,2,1,2,Brian Benben,Mary Stuart Masterson,Ned Beatty,2,Mel Smith
10872,2,1,2,Denis Leary,Judy Davis,Kevin Spacey,2,Ted Demme
1245,2,1,2,Anthony Hopkins,Emma Thompson,James Fox,2,James Ivory
11858,2,2,2,Danny DeVito,Mark Wahlberg,Gregory Hines,1,Penny Marshall
7007,2,2,2,Sean Connery,Wesley Snipes,Harvey Keitel,2,Philip Kaufman
10467,2,1,2,Anthony Hopkins,Bridget Fonda,Matthew Broderick,2,Alan Parker
5550,2,1,2,Robert John Burke,Nancy Allen,Mario Machado,2,Fred Dekker
8005,2,2,2,Cary Elwes,Dom DeLuise,Roger Rees,2,Mel Brooks
2088,2,1,1,Gary Oldman,Lena Olin,Annabella Sciorra,2,Peter Medak
10412,2,0,1,Russell Crowe,Daniel Pollock,Jacqueline McKenzie,2,Geoffrey Wright
47889,1,2,2,Ashley Judd,Todd Field,Bentley Mitchum,2,Victor Nunez
14534,2,2,2,Sean Astin,Jon Favreau,Ned Beatty,2,David Anspaugh
56583,2,2,2,Danny Glover,Matt Dillon,Rick Aviles,2,Tim Hunter
41878,2,1,0,Cyril Collard,Romane Bohringer,Carlos López,2,Cyril Collard
424,2,2,2,Liam Neeson,Ben Kingsley,Ralph Fiennes,2,Steven Spielberg
35233,2,2,1,Brendan Fraser,Albert Brooks,Dianne Wiest,2,Michael Ritchie
14291,2,2,1,Max Pomeranc,Joe Mantegna,Joan Allen,2,Steven Zaillian
103413,2,0,2,William Hurt,Nathan Yapp,Keith Allen,2,Chris Menges
11236,1,2,2,Kate Maberly,Heydon Prowse,Andrew Knott,1,Agnieszka Holland
11592,1,2,1,Kathleen Turner,Sam Waterston,Ricki Lake,2,John Waters
8850,2,2,1,Alec Baldwin,John Lone,Penelope Ann Miller,2,Russell Mulcahy
10445,2,1,2,Anthony Hopkins,Debra Winger,John Wood,2,Richard Attenborough
695,1,1,2,Julianne Moore,Andie MacDowell,Tim Robbins,2,Robert Altman
43535,2,1,2,Steve Martin,Anne Heche,Gabriel Byrne,2,Gillies MacKinnon
12519,2,1,2,Hugh Grant,Tara Fitzgerald,Sam Neill,2,John Duigan
23210,2,2,1,Will Smith,Donald Sutherland,Stockard Channing,2,Fred Schepisi
858,2,1,2,Tom Hanks,Meg Ryan,Bill Pullman,0,Nora Ephron
867,1,2,2,Sharon Stone,William Baldwin,Tom Berenger,2,Phillip Noyce
78,2,2,1,Harrison Ford,Rutger Hauer,Sean Young,2,Ridley Scott
13203,2,1,2,Pauly Shore,Carla Gugino,Lane Smith,2,Steve Rash
10442,2,1,2,Mike Myers,Nancy Travis,Anthony LaPaglia,2,Thomas Schlamme
11074,2,1,2,Bruce Willis,Sarah Jessica Parker,Dennis Farina,2,Rowdy Herrington
33367,1,2,1,Nastassja Kinski,Ben Kingsley,Zohra Sehgal,0,Arthur Joffé
9607,2,2,2,Bob Hoskins,John Leguizamo,Dennis Hopper,0,Annabel Jankel
17585,2,2,2,Ice-T,Rutger Hauer,Charles S. Dutton,2,Ernest R. Dickerson
9057,2,1,2,Charlie Sheen,Nastassja Kinski,James Gandolfini,2,Deran Sarafian
20967,2,0,0,Colm Feore,Derek Keurvorst,Derek Keurvorst,2,François Girard
10635,2,2,1,Josh Charles,Stephen Baldwin,Lara Flynn Boyle,2,Andrew Fleming
9479,2,2,0,Danny Elfman,Chris Sarandon,Catherine O'Hara,2,Henry Selick
10057,2,2,2,Charlie Sheen,Kiefer Sutherland,Chris O'Donnell,2,Stephen Herek
11969,2,2,2,Kurt Russell,Val Kilmer,Sam Elliott,2,George P. Cosmatos
41590,2,1,2,William Hurt,Joanne Whalley,Gabriel Byrne,2,Heywood Gould
319,2,1,2,Christian Slater,Patricia Arquette,Michael Rapaport,2,Tony Scott
26408,2,2,0,James Carville,George Stephanopoulos,Heather Beckel,2,D.A. Pennebaker
15139,2,2,2,Macaulay Culkin,Christopher Lloyd,Patrick Stewart,2,Joe Johnston
161158,1,2,2,Leslie Hope,Peter Outerbridge,Victor Ertmanis,0,Jerry Ciccoritti
218473,1,1,2,Martha Plimpton,Kelly Lynch,Rutger Hauer,1,Jennifer Warren
85247,2,1,2,Anthony LaPaglia,Mimi Rogers,Matt Craven,2,Mark Malone
11446,1,1,1,Heather Matarazzo,Victoria Davis,Christina Brucato,2,Todd Solondz
51980,1,2,0,Miou-Miou,Gérard Depardieu,Renaud,2,Claude Berri
24405,2,2,1,Tom Berenger,William McNamara,Эрика Элениак,2,Dennis Hopper
11655,2,2,0,Federico Luppi,Ron Perlman,Claudio Brook,2,Guillermo del Toro
11800,2,1,2,Eric Stoltz,Mary-Louise Parker,Ralph Macchio,2,Daniel Algrant
8223,1,1,2,Verónica Forqué,Victoria Abril,Peter Coyote,2,Pedro Almodóvar
14587,0,2,0,Kim Vithana,Jimmi Harkishin,Sarita Khajuria,1,Gurinder Chadha
31504,2,2,2,Luke Edwards,Timothy Busfield,John Ashton,2,Andrew Scheinman
41653,2,0,0,Stellan Skarsgård,Jesper Salén,Basia Frydman,0,Åke Sandgren
53185,1,2,1,Julie Walters,Jim Broadbent,Thora Hird,2,Richard Loncraine
95743,1,2,0,Robin Givens,Marco Hofschneider,Rick Johnson,0,Eva Sereny
23637,2,0,0,Paolo Villaggio,Gigio Morra,Paolo Bonacelli,0,Lina Wertmüller
17600,2,2,1,Jeremy Davies,Benjamin Hendrickson,Alberta Watson,2,David O. Russell
10897,2,2,1,Bug Hall,Travis Tedford,Brittany Ashton Holmes,0,Penelope Spheeris
349394,2,0,1,Jean Yanne,Ken Higelin,Florence Darel,0,Rémy Duchemin
21352,1,2,1,Tina Majorino,Keith Carradine,Chelsea Field,0,George T. Miller
68806,2,2,2,Claudio Amendola,Carlo Cecchi,Enrico Lo Verso,2,Ricky Tognazzi
37345,2,1,2,Jim Broadbent,Phoebe Cates,Kevin Kline,0,Michael Austin
32562,1,2,1,Lily Tomlin,Tony Curtis,Susan Sarandon,2,Rob Epstein
47507,2,1,2,Vincent Cassel,Julie Mauduech,Hubert Koundé,2,Mathieu Kassovitz
25403,2,0,0,Nanni Moretti,Renato Carpentieri,Antonio Neiwiller,2,Nanni Moretti
124304,2,0,0,Marcello Mastroianni,Luisina Brando,Alejandra Podesta,1,María Luisa Bemberg
9066,1,2,1,Shelley Long,Gary Cole,Christine Taylor,1,Betty Thomas
771,2,2,2,Macaulay Culkin,Joe Pesci,Daniel Stern,2,Chris Columbus
251,2,1,1,Patrick Swayze,Demi Moore,Whoopi Goldberg,2,Jerry Zucker
812,2,2,1,Scott Weinger,Robin Williams,Linda Larkin,2,Ron Clements
280,2,1,2,Arnold Schwarzenegger,Linda Hamilton,Robert Patrick,2,James Cameron
581,2,1,2,Kevin Costner,Mary McDonnell,Graham Greene,2,Kevin Costner
80350,2,2,2,Roddy Piper,Billy Blanks,Richard Norton,0,Steve Cohen
268,2,2,1,Jack Nicholson,Michael Keaton,Kim Basinger,2,Tim Burton
274,1,2,2,Jodie Foster,Anthony Hopkins,Scott Glenn,2,Jonathan Demme
408,1,1,2,Adriana Caselotti,Lucille La Verne,Harry Stockwell,2,David Hand
10020,1,2,2,Paige O'Hara,Robby Benson,Richard White,2,Gary Trousdale
10895,2,0,2,Mel Blanc,Don Brodie,Walter Catlett,2,Hamilton Luske
114,1,2,2,Julia Roberts,Richard Gere,Ralph Bellamy,2,Garry Marshall
41043,0,0,1,Viktor Mikhaylov,Nina Usatova,Agnès Soral,0,Yuri Mamin
576,2,2,2,William Holden,Ernest Borgnine,Robert Ryan,0,Sam Peckinpah
15477,2,1,2,Gil Bellows,Renée Zellweger,Rory Cochrane,0,C.M. Talkington
59146,0,0,0,Gu Bao-Ming,Mingjun Kao,Lan Wang,0,Huang Jianxin
124472,0,0,0,Gu Bao-Ming,Mingjun Kao,Lan Wang,0,Jean Bach
30528,2,2,2,Matthew Modine,Paul Reiser,Randy Quaid,2,Sam Weisman
7300,1,2,1,Michelle Pfeiffer,George Clooney,Mae Whitman,2,Michael Hoffman
10824,2,1,2,Tony Todd,Kelly Rowan,William O'Leary,2,Bill Condon
261246,2,2,1,Charles Dance,Clive Owen,Miranda Richardson,2,Stephen Poliakoff
275,2,1,2,William H. Macy,Frances McDormand,Steve Buscemi,0,Joel Coen
25059,2,1,2,Michael J. Fox,Sally Field,Ralph Waite,2,David R. Ellis
11827,2,1,2,Rodger Bumpass,Jackie Burroughs,Joe Flaherty,2,Gerald Potterton
8766,2,1,1,Bruce Ramsay,Valentina Vargas,Charlotte Chatton,0,Kevin Yagher
23570,2,1,2,David Schwimmer,Gwyneth Paltrow,Michael Rapaport,2,Matt Reeves
47333,1,1,2,Anna Paquin,Charlotte Gainsbourg,William Hurt,2,Franco Zeffirelli
54850,0,0,1,Oliver Milburn,Catherine McCormack,Thandie Newton,1,Anna Campion
51242,2,2,1,Nino Manfredi,Johnny Dorelli,Anna Karina,2,Franco Brusati
10112,0,2,2,Phil Harris,Sterling Holloway,Scatman Crothers,2,Wolfgang Reitherman
4307,1,2,0,Marisa Paredes,Juan Echanove,Carme Elias,2,Pedro Almodóvar
46029,2,1,1,Antonio Banderas,Melanie Griffith,Daryl Hannah,0,Fernando Trueba
32308,2,2,1,Matt LeBlanc,Jack Warden,Jayne Brook,2,Bill Couturié
